,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Attrition_Encoded
543,44,No,0,381,Research & Development,24,3,Medical,1,Male,1,Laboratory Technician,3,Single,3708,2104,0,14,3,3,0,9,5,3,5,2,1,0
544,47,No,2,217,Sales,3,3,Medical,4,Female,3,Sales Executive,3,Divorced,13770,10225,1,12,3,4,2,28,2,2,22,2,11,0
545,30,No,1,501,Sales,27,5,Marketing,3,Male,3,Sales Executive,4,Divorced,5304,25275,0,23,4,4,1,10,2,2,8,7,7,0
546,29,No,1,1396,Sales,10,3,Life Sciences,3,Male,3,Sales Representative,3,Single,2642,2755,0,11,3,3,0,1,6,3,1,0,0,0
547,42,Yes,2,933,Research & Development,19,3,Medical,3,Male,4,Research Scientist,3,Divorced,2759,20366,1,12,3,4,0,7,2,3,2,2,2,1
548,43,No,2,775,Sales,15,3,Life Sciences,4,Male,2,Sales Executive,4,Married,6804,23683,0,18,3,3,1,7,5,3,2,2,2,0
549,34,No,1,970,Research & Development,8,2,Medical,2,Female,3,Healthcare Representative,3,Single,6142,7360,0,11,3,4,0,10,2,3,5,1,4,0
550,23,No,1,650,Research & Development,9,1,Medical,2,Male,3,Laboratory Technician,1,Married,2500,4344,0,14,3,4,1,5,2,4,4,3,0,0
551,39,No,1,141,Human Resources,3,3,Human Resources,3,Female,4,Human Resources,2,Married,6389,18767,0,15,3,3,1,12,3,1,8,3,3,0
552,56,No,1,832,Research & Development,9,3,Medical,3,Male,3,Healthcare Representative,4,Married,11103,20420,0,11,3,3,0,30,1,2,10,7,1,0
553,40,No,1,804,Research & Development,2,1,Medical,4,Female,2,Research Scientist,4,Single,2342,22929,1,20,4,4,0,5,2,2,4,2,2,0
554,27,No,1,975,Research & Development,7,3,Medical,4,Female,2,Healthcare Representative,1,Single,6811,23398,0,19,3,1,0,9,2,1,7,6,0,0
555,29,No,1,1090,Sales,10,3,Marketing,4,Male,3,Sales Representative,2,Divorced,2297,17967,0,14,3,4,2,2,2,3,2,2,2,0
556,53,No,1,346,Research & Development,6,3,Life Sciences,4,Male,3,Laboratory Technician,4,Single,2450,10919,0,17,3,4,0,19,4,3,2,2,2,0
557,35,No,0,1225,Research & Development,2,4,Life Sciences,4,Female,3,Healthcare Representative,1,Divorced,5093,4761,0,11,3,1,1,16,2,4,1,0,0,0
558,32,No,2,430,Research & Development,24,4,Life Sciences,1,Male,3,Laboratory Technician,4,Married,5309,21146,0,15,3,4,2,10,2,3,10,8,4,0
559,38,No,1,268,Research & Development,2,5,Medical,4,Male,3,Research Scientist,3,Married,3057,20471,1,13,3,2,1,6,0,1,1,0,0,0
560,34,No,1,167,Research & Development,8,5,Life Sciences,2,Female,3,Manufacturing Director,1,Divorced,5121,4187,0,14,3,3,1,7,3,3,0,0,0,0
561,52,No,1,621,Sales,3,4,Marketing,3,Male,2,Manager,1,Married,16856,10084,0,11,3,1,0,34,3,4,34,6,1,0
562,33,Yes,1,527,Research & Development,1,4,Other,4,Male,3,Research Scientist,4,Single,2686,5207,1,13,3,3,0,10,2,2,10,9,7,1
563,25,No,1,883,Sales,26,1,Medical,3,Female,3,Sales Executive,4,Single,6180,22807,0,23,4,2,0,6,5,2,6,5,1,0
564,45,No,1,954,Sales,2,2,Technical Degree,2,Male,1,Sales Representative,3,Single,6632,12388,0,13,3,1,0,9,3,3,8,7,3,0
565,23,No,1,310,Research & Development,10,1,Medical,1,Male,4,Research Scientist,3,Single,3505,19630,0,18,3,4,0,2,3,3,2,2,0,0
566,47,Yes,2,719,Sales,27,2,Life Sciences,2,Female,4,Sales Executive,3,Single,6397,10339,1,12,3,4,0,8,2,3,5,4,1,1
567,34,No,1,304,Sales,2,3,Other,4,Male,3,Sales Executive,4,Single,6274,18686,0,22,4,3,0,6,5,3,6,5,1,0
568,55,Yes,1,725,Research & Development,2,3,Medical,4,Male,3,Manager,1,Married,19859,21199,1,13,3,4,1,24,2,3,5,2,1,1
569,36,No,0,1434,Sales,8,4,Life Sciences,1,Male,2,Sales Executive,1,Single,7587,14229,0,15,3,2,0,10,1,3,10,7,0,0
570,52,No,0,715,Research & Development,19,4,Medical,4,Male,3,Research Scientist,4,Married,4258,26589,0,18,3,1,1,5,3,3,4,3,1,0
571,26,No,2,575,Research & Development,1,2,Life Sciences,1,Female,1,Laboratory Technician,4,Divorced,4364,5288,0,14,3,1,1,5,2,3,2,2,2,0
572,29,No,1,657,Research & Development,27,3,Medical,2,Female,3,Healthcare Representative,3,Married,4335,25549,0,12,3,1,1,11,3,2,8,7,1,0
573,26,Yes,1,1146,Sales,8,3,Technical Degree,4,Male,2,Sales Executive,1,Single,5326,3064,0,17,3,3,0,6,2,2,4,3,1,1
574,34,No,1,182,Research & Development,1,4,Life Sciences,2,Female,4,Research Scientist,4,Single,3280,13551,0,16,3,3,0,10,2,3,4,2,1,0
575,54,No,1,376,Research & Development,19,4,Medical,4,Female,3,Manufacturing Director,1,Divorced,5485,22670,1,11,3,2,2,9,4,3,5,3,1,0
576,27,No,2,829,Sales,8,1,Marketing,3,Male,3,Sales Executive,4,Married,4342,24008,0,19,3,2,1,5,3,3,4,2,1,0
577,37,No,1,571,Research & Development,10,1,Life Sciences,4,Female,3,Research Scientist,1,Divorced,2782,19905,1,13,3,2,2,6,3,2,5,3,4,0
578,38,No,2,240,Research & Development,2,4,Life Sciences,1,Female,4,Manufacturing Director,1,Single,5980,26085,1,12,3,4,0,17,2,3,15,7,4,0
579,34,No,1,121,Research & Development,2,4,Medical,3,Female,2,Research Scientist,1,Single,4381,7530,0,11,3,3,0,6,3,3,6,5,1,0
580,35,No,1,384,Sales,8,4,Life Sciences,1,Female,3,Sales Representative,4,Married,2572,20317,0,16,3,2,1,3,1,2,3,2,0,0
581,30,No,1,921,Research & Development,1,3,Life Sciences,4,Male,1,Laboratory Technician,3,Married,3833,24375,0,21,4,3,2,7,2,3,2,2,0,0
582,40,No,2,791,Research & Development,2,2,Medical,3,Female,4,Healthcare Representative,2,Married,4244,9931,0,24,4,4,1,8,2,3,8,7,3,0
583,34,No,1,1111,Sales,8,2,Life Sciences,3,Female,3,Sales Executive,1,Married,6500,13305,0,17,3,2,1,6,1,3,3,2,1,0
584,42,No,2,570,Research & Development,8,3,Life Sciences,2,Male,3,Manager,4,Divorced,18430,16225,0,13,3,2,1,24,4,2,24,7,14,0
585,23,Yes,1,1243,Research & Development,6,3,Life Sciences,3,Male,4,Laboratory Technician,1,Married,1601,3445,1,21,4,3,2,1,2,3,0,0,0,1
586,24,No,0,1092,Research & Development,9,3,Life Sciences,3,Male,2,Laboratory Technician,2,Divorced,2694,26551,0,11,3,3,3,1,4,3,1,0,0,0
587,52,No,1,1325,Research & Development,11,4,Life Sciences,4,Female,3,Laboratory Technician,3,Married,3149,21821,0,20,4,2,1,9,3,3,5,2,1,0
588,50,No,1,691,Research & Development,2,3,Medical,3,Male,3,Research Director,3,Married,17639,6881,0,16,3,4,0,30,3,3,4,3,0,0
589,29,Yes,1,805,Research & Development,1,2,Life Sciences,2,Female,2,Laboratory Technician,1,Married,2319,6689,1,11,3,4,1,1,1,3,1,0,0,1
590,33,No,1,213,Research & Development,7,3,Medical,3,Male,3,Research Director,3,Married,11691,25995,0,11,3,4,0,14,3,4,13,9,3,0
591,33,Yes,1,118,Sales,16,3,Marketing,1,Female,3,Sales Executive,1,Single,5324,26507,0,15,3,3,0,6,3,3,3,2,0,1
592,47,No,1,202,Research & Development,2,2,Other,3,Female,3,Manager,4,Married,16752,12982,1,11,3,3,1,26,3,2,26,14,3,0
593,36,No,1,676,Research & Development,1,3,Other,3,Female,3,Manufacturing Director,2,Married,5228,23361,0,15,3,1,1,10,2,3,9,7,0,0
594,29,No,1,1252,Research & Development,23,2,Life Sciences,3,Male,4,Research Scientist,3,Married,2700,23779,0,24,4,3,1,10,3,3,10,7,0,0
595,58,Yes,1,286,Research & Development,2,4,Life Sciences,4,Male,3,Research Director,2,Single,19246,25761,1,12,3,4,0,40,2,3,31,15,13,1
596,35,No,1,1258,Research & Development,1,4,Life Sciences,4,Female,4,Research Scientist,3,Single,2506,13301,0,13,3,3,0,7,0,3,2,2,2,0
597,42,No,1,932,Research & Development,1,2,Life Sciences,4,Female,2,Manufacturing Director,4,Married,6062,4051,1,13,3,4,1,8,4,3,4,3,0,0
598,28,Yes,1,890,Research & Development,2,4,Medical,3,Male,3,Research Scientist,3,Single,4382,16374,0,17,3,4,0,5,3,2,2,2,2,1
599,36,No,1,1041,Human Resources,13,3,Human Resources,3,Male,3,Human Resources,2,Married,2143,25527,0,13,3,2,1,8,2,3,5,2,0,0
600,32,No,1,859,Research & Development,4,3,Life Sciences,3,Female,2,Manufacturing Director,3,Married,6162,19124,0,12,3,3,1,14,3,3,14,13,6,0
601,40,No,2,720,Research & Development,16,4,Medical,1,Male,2,Laboratory Technician,3,Single,5094,11983,0,14,3,4,0,10,6,3,1,0,0,0
602,30,No,1,946,Research & Development,2,3,Medical,3,Female,2,Manufacturing Director,4,Single,6877,20234,1,24,4,2,0,12,4,2,0,0,0,0
603,45,No,1,252,Research & Development,2,3,Life Sciences,2,Female,2,Research Scientist,3,Single,2274,6153,0,14,3,4,0,1,3,3,1,0,0,0
604,42,No,1,933,Research & Development,29,3,Life Sciences,2,Male,3,Manufacturing Director,2,Married,4434,11806,0,13,3,4,1,10,3,2,9,8,7,0
605,38,No,2,471,Research & Development,12,3,Life Sciences,1,Male,2,Healthcare Representative,1,Divorced,6288,4284,0,15,3,3,1,13,3,2,4,3,1,0
606,34,No,2,702,Research & Development,16,4,Life Sciences,3,Female,2,Research Scientist,4,Single,2553,8306,0,16,3,3,0,6,3,3,5,2,1,0
607,49,Yes,1,1184,Sales,11,3,Marketing,3,Female,3,Sales Executive,4,Married,7654,5860,0,18,3,1,2,9,3,4,9,8,7,1
608,55,Yes,1,436,Sales,2,1,Medical,3,Male,3,Sales Executive,4,Single,5160,21519,0,16,3,3,0,12,3,2,9,7,7,1
609,43,No,1,589,Research & Development,14,2,Life Sciences,2,Male,3,Research Director,1,Married,17159,5200,0,24,4,3,1,22,3,3,4,1,1,0
610,27,No,1,269,Research & Development,5,1,Technical Degree,3,Male,2,Research Director,4,Divorced,12808,8842,1,16,3,2,1,9,3,3,9,8,0,0
611,35,No,1,950,Research & Development,7,3,Other,3,Male,3,Manufacturing Director,3,Single,10221,18869,0,21,4,2,0,17,3,4,8,5,1,0
612,28,No,1,760,Sales,2,4,Marketing,2,Female,3,Sales Executive,2,Married,4779,3698,1,20,4,1,0,8,2,3,8,7,7,0
613,34,No,1,829,Human Resources,3,2,Human Resources,3,Male,3,Human Resources,4,Married,3737,2243,0,19,3,3,1,4,1,1,3,2,0,0
614,26,Yes,2,887,Research & Development,5,2,Medical,3,Female,2,Research Scientist,3,Married,2366,20898,1,14,3,1,1,8,2,3,8,7,1,1
615,27,No,0,443,Research & Development,3,3,Medical,4,Male,3,Research Scientist,4,Married,1706,16571,0,11,3,3,3,0,6,2,0,0,0,0
616,51,No,1,1318,Sales,26,4,Marketing,1,Female,3,Manager,3,Married,16307,5594,0,14,3,3,1,29,2,2,20,6,4,0
617,44,No,1,625,Research & Development,4,3,Medical,4,Male,3,Healthcare Representative,2,Single,5933,5197,0,12,3,4,0,10,2,2,5,2,2,0
618,25,No,1,180,Research & Development,2,1,Medical,1,Male,4,Research Scientist,1,Single,3424,21632,0,13,3,3,0,6,3,2,4,3,0,0
619,33,No,1,586,Sales,1,3,Medical,1,Male,4,Sales Executive,1,Divorced,4037,21816,0,22,4,1,1,9,5,3,9,8,0,0
620,35,No,1,1343,Research & Development,27,1,Medical,3,Female,2,Research Scientist,1,Single,2559,17852,0,11,3,4,0,6,3,2,6,5,1,0
621,36,No,1,928,Sales,1,2,Life Sciences,2,Male,3,Sales Executive,4,Married,6201,2823,1,14,3,4,1,18,1,2,18,14,4,0
622,32,No,1,117,Sales,13,4,Life Sciences,2,Male,3,Sales Executive,4,Divorced,4403,9250,0,11,3,3,1,8,3,2,5,2,0,0
623,30,No,2,1012,Research & Development,5,4,Life Sciences,2,Male,2,Research Scientist,4,Divorced,3761,2373,0,12,3,2,1,10,3,2,5,4,0,0
624,53,No,1,661,Sales,7,2,Marketing,1,Female,2,Sales Executive,4,Married,10934,20715,1,18,3,4,1,35,3,3,5,2,0,0
625,45,No,1,930,Sales,9,3,Marketing,4,Male,3,Sales Executive,1,Divorced,10761,19239,1,12,3,3,1,18,2,3,5,4,0,0
626,32,No,1,638,Research & Development,8,2,Medical,3,Female,4,Research Scientist,3,Married,5175,22162,0,12,3,3,1,9,3,2,5,3,1,0
627,52,No,2,890,Research & Development,25,4,Medical,3,Female,2,Manufacturing Director,4,Married,13826,19028,0,22,4,3,0,31,3,3,9,8,0,0
628,37,No,1,342,Sales,16,4,Marketing,4,Male,2,Sales Executive,3,Divorced,6334,24558,0,19,3,4,2,9,2,3,1,0,0,0
629,28,No,1,1169,Human Resources,8,2,Medical,2,Male,2,Human Resources,4,Divorced,4936,23965,0,13,3,4,1,6,6,3,5,1,0,0
630,22,No,1,1230,Research & Development,1,2,Life Sciences,4,Male,2,Manufacturing Director,4,Married,4775,19146,0,22,4,1,2,4,2,1,2,2,2,0
631,44,No,1,986,Research & Development,8,4,Life Sciences,1,Male,4,Laboratory Technician,4,Married,2818,5044,1,24,4,3,1,10,2,2,3,2,0,0
632,42,No,2,1271,Research & Development,2,1,Medical,2,Male,3,Research Scientist,4,Single,2515,9068,1,14,3,4,0,8,2,3,2,1,2,0
633,36,No,1,1278,Human Resources,8,3,Life Sciences,1,Male,2,Human Resources,1,Married,2342,8635,0,21,4,3,0,6,3,3,5,4,0,0
634,25,No,1,141,Sales,3,1,Other,3,Male,3,Sales Executive,1,Married,4194,14363,1,18,3,4,0,5,3,3,5,3,0,0
635,35,No,1,607,Research & Development,9,3,Life Sciences,4,Female,2,Manufacturing Director,3,Married,10685,23457,1,20,4,2,1,17,2,3,17,14,5,0
636,35,Yes,2,130,Research & Development,25,4,Life Sciences,4,Female,3,Research Scientist,2,Divorced,2022,16612,1,19,3,1,1,10,3,2,10,2,7,1
637,32,No,0,300,Research & Development,1,3,Life Sciences,4,Male,3,Laboratory Technician,4,Divorced,2314,9148,0,12,3,2,1,4,2,3,3,0,0,0
638,25,No,1,583,Sales,4,1,Marketing,3,Male,2,Sales Executive,1,Married,4256,18154,0,12,3,1,0,5,1,4,5,2,0,0
639,49,No,1,1418,Research & Development,1,3,Technical Degree,3,Female,3,Research Scientist,1,Married,3580,10554,0,16,3,2,1,7,2,3,4,2,0,0
640,24,No,0,1269,Research & Development,4,1,Life Sciences,1,Male,2,Laboratory Technician,4,Married,3162,10778,0,17,3,4,0,6,2,2,5,2,3,0
641,32,No,2,379,Sales,5,2,Life Sciences,2,Male,3,Sales Executive,2,Married,6524,8891,0,14,3,4,1,10,3,3,10,8,5,0
642,38,No,1,395,Sales,9,3,Marketing,2,Male,2,Sales Representative,2,Married,2899,12102,0,19,3,4,1,3,3,3,2,2,1,0
643,42,No,1,1265,Research & Development,3,3,Life Sciences,3,Female,4,Laboratory Technician,4,Married,5231,23726,1,13,3,2,1,17,1,2,5,3,1,0
644,31,No,1,1222,Research & Development,11,4,Life Sciences,4,Male,3,Research Scientist,4,Married,2356,14871,1,19,3,2,1,8,2,3,6,4,0,0
645,29,Yes,1,341,Sales,1,3,Medical,2,Female,2,Sales Representative,3,Divorced,2800,23522,1,19,3,3,3,5,3,3,3,2,0,1
646,53,No,1,868,Sales,8,3,Marketing,1,Male,3,Sales Executive,4,Married,11836,22789,0,14,3,3,1,28,3,3,2,0,2,0
647,35,No,1,672,Research & Development,25,3,Technical Degree,4,Male,2,Manufacturing Director,2,Married,10903,9129,0,16,3,1,0,16,2,3,13,10,4,0
648,37,No,2,1231,Sales,21,2,Medical,3,Female,3,Sales Representative,4,Married,2973,21222,0,15,3,2,1,10,3,3,5,4,0,0
649,53,No,1,102,Research & Development,23,4,Life Sciences,4,Female,3,Research Director,4,Single,14275,20206,0,18,3,3,0,33,0,3,12,9,3,0
650,43,No,2,422,Research & Development,1,3,Life Sciences,4,Female,3,Healthcare Representative,4,Married,5562,21782,0,13,3,2,1,12,2,2,5,2,2,0
651,47,No,1,249,Sales,2,2,Marketing,3,Female,3,Sales Executive,4,Married,4537,17783,1,22,4,1,1,8,2,3,7,6,7,0
652,37,No,0,1252,Sales,19,2,Medical,1,Male,3,Sales Executive,2,Single,7642,4814,1,13,3,4,0,10,2,3,10,0,0,0
653,50,No,0,881,Research & Development,2,4,Life Sciences,1,Male,3,Manager,1,Divorced,17924,4544,0,11,3,4,1,31,3,3,31,6,14,0
654,39,No,1,1383,Human Resources,2,3,Life Sciences,4,Female,2,Human Resources,4,Married,5204,7790,0,11,3,3,2,13,2,3,5,4,0,0
655,33,No,1,1075,Human Resources,3,2,Human Resources,4,Male,3,Human Resources,2,Divorced,2277,22650,1,11,3,3,1,7,4,4,4,3,0,0
656,32,Yes,1,374,Research & Development,25,4,Life Sciences,1,Male,3,Laboratory Technician,4,Single,2795,18016,1,24,4,3,0,1,2,1,1,0,0,1
657,29,No,1,1086,Research & Development,7,1,Medical,1,Female,2,Laboratory Technician,4,Divorced,2532,6054,0,14,3,3,3,8,5,3,4,3,0,0
658,44,No,1,661,Research & Development,9,2,Life Sciences,2,Male,3,Research Scientist,1,Married,2559,7508,1,13,3,4,0,8,0,3,8,7,7,0
659,28,No,1,821,Sales,5,4,Medical,1,Male,3,Sales Executive,4,Single,4908,24252,0,14,3,2,0,4,3,3,4,2,0,0
660,58,Yes,2,781,Research & Development,2,1,Life Sciences,4,Male,2,Laboratory Technician,4,Divorced,2380,13384,1,14,3,4,1,3,3,2,1,0,0,1
661,43,No,1,177,Research & Development,8,3,Life Sciences,1,Female,3,Manufacturing Director,2,Divorced,4765,23814,0,21,4,3,1,4,2,4,1,0,0,0
662,20,Yes,1,500,Sales,2,3,Medical,3,Female,2,Sales Representative,3,Single,2044,22052,0,13,3,4,0,2,3,2,2,2,0,1
663,21,Yes,1,1427,Research & Development,18,1,Other,4,Female,3,Research Scientist,4,Single,2693,8870,0,19,3,1,0,1,3,2,1,0,0,1
664,36,No,1,1425,Research & Development,14,1,Life Sciences,3,Male,3,Healthcare Representative,4,Married,6586,4821,1,17,3,1,1,17,2,2,16,8,4,0
665,47,No,1,1454,Sales,2,4,Life Sciences,4,Female,2,Sales Representative,4,Single,3294,13137,1,18,3,1,0,3,3,2,3,2,1,0
666,22,Yes,1,617,Research & Development,3,1,Life Sciences,2,Female,3,Manufacturing Director,3,Married,4171,10022,1,19,3,1,1,4,3,4,3,2,0,1
667,41,Yes,1,1085,Research & Development,2,4,Life Sciences,2,Female,1,Laboratory Technician,4,Divorced,2778,17725,1,13,3,3,1,10,1,2,7,7,1,1
668,28,No,1,995,Research & Development,9,3,Medical,3,Female,3,Research Scientist,3,Divorced,2377,9834,0,18,3,2,1,6,2,3,2,2,2,0
669,39,Yes,1,1122,Research & Development,6,3,Medical,4,Male,3,Laboratory Technician,1,Married,2404,4303,1,21,4,4,0,8,2,1,2,2,2,1
670,27,No,1,618,Research & Development,4,3,Life Sciences,2,Female,3,Research Scientist,3,Single,2318,17808,0,19,3,3,0,1,2,3,1,1,0,0
671,34,No,1,546,Research & Development,10,3,Life Sciences,2,Male,3,Laboratory Technician,2,Divorced,2008,6896,0,14,3,2,2,1,3,3,1,0,1,0
672,42,No,1,462,Sales,14,2,Medical,3,Female,2,Sales Executive,3,Single,6244,7824,0,17,3,1,0,10,6,3,5,4,0,0
673,33,No,1,1198,Research & Development,1,4,Other,3,Male,2,Research Scientist,1,Single,2799,3339,1,11,3,2,0,6,1,3,3,2,0,0
674,58,No,1,1272,Research & Development,5,3,Technical Degree,3,Female,2,Healthcare Representative,2,Divorced,10552,9255,1,13,3,4,1,24,3,3,6,0,0,0
675,31,No,1,154,Sales,7,4,Life Sciences,2,Male,2,Sales Representative,3,Married,2329,11737,0,15,3,2,0,13,2,4,7,7,5,0
676,35,No,1,1137,Research & Development,21,1,Life Sciences,4,Female,3,Healthcare Representative,4,Married,4014,19170,1,25,4,4,1,10,2,1,10,6,0,0
677,49,No,1,527,Research & Development,8,2,Other,1,Female,3,Laboratory Technician,2,Married,7403,22477,0,11,3,3,1,29,3,2,26,9,1,0
678,48,No,1,1469,Research & Development,20,4,Medical,4,Male,3,Research Scientist,3,Married,2259,5543,0,17,3,1,2,13,2,2,0,0,0,0
679,31,No,0,1188,Sales,20,2,Marketing,4,Female,3,Sales Executive,3,Married,6932,24406,0,13,3,4,1,9,2,2,9,8,0,0
680,36,No,1,188,Research & Development,7,4,Other,2,Male,3,Research Scientist,4,Single,4678,23293,0,18,3,3,0,8,6,3,6,2,0,0
681,38,No,1,1333,Research & Development,1,3,Technical Degree,4,Female,3,Research Director,1,Married,13582,16292,0,13,3,2,1,15,3,3,15,12,5,0
682,32,No,0,1184,Research & Development,1,3,Life Sciences,3,Female,2,Laboratory Technician,2,Married,2332,3974,0,20,4,3,0,5,3,3,3,0,0,0
683,25,Yes,1,867,Sales,19,2,Marketing,3,Male,2,Sales Representative,2,Married,2413,18798,1,18,3,3,3,1,2,3,1,0,0,1
684,40,No,1,658,Sales,10,4,Marketing,1,Male,2,Sales Executive,2,Divorced,9705,20652,0,12,3,2,1,11,2,2,1,0,0,0
685,26,No,2,1283,Sales,1,3,Medical,3,Male,2,Sales Executive,1,Single,4294,11148,0,12,3,2,0,7,2,3,7,7,0,0
686,41,No,1,263,Research & Development,6,3,Medical,4,Male,3,Laboratory Technician,1,Single,4721,3119,1,13,3,3,0,20,3,3,18,13,2,0
687,36,No,1,938,Research & Development,2,4,Medical,3,Male,3,Laboratory Technician,3,Single,2519,12287,0,21,4,3,0,16,6,3,11,8,3,0
688,19,Yes,1,419,Sales,21,3,Other,4,Male,2,Sales Representative,2,Single,2121,9947,1,13,3,2,0,1,3,4,1,0,0,1
689,20,Yes,1,129,Research & Development,4,3,Technical Degree,1,Male,3,Laboratory Technician,1,Single,2973,13008,0,19,3,2,0,1,2,3,1,0,0,1
690,31,No,1,616,Research & Development,12,3,Medical,4,Female,3,Healthcare Representative,4,Married,5855,17369,1,11,3,3,2,10,2,1,9,7,8,0
691,40,No,2,1469,Research & Development,9,4,Medical,4,Male,3,Research Scientist,2,Divorced,3617,25063,1,14,3,4,1,3,2,3,1,1,0,0
692,32,No,1,498,Research & Development,3,4,Medical,3,Female,3,Manufacturing Director,1,Married,6725,13554,0,12,3,3,1,8,2,4,8,7,6,0
693,36,Yes,1,530,Sales,3,1,Life Sciences,3,Male,2,Sales Executive,4,Married,10325,5518,1,11,3,1,1,16,6,3,16,7,3,1
694,33,No,1,1069,Research & Development,1,3,Life Sciences,2,Female,2,Healthcare Representative,4,Single,6949,12291,0,14,3,1,0,6,3,3,5,0,1,0
695,37,Yes,1,625,Sales,1,4,Life Sciences,1,Male,2,Sales Executive,3,Married,10609,14922,0,11,3,3,0,17,2,1,14,1,11,1
696,45,No,0,805,Research & Development,4,2,Life Sciences,3,Male,3,Laboratory Technician,2,Married,4447,23163,0,12,3,2,0,9,5,2,9,7,0,0
697,29,No,2,1404,Sales,20,3,Technical Degree,3,Female,3,Sales Representative,4,Married,2157,18203,0,15,3,2,1,3,5,3,3,1,0,0
698,35,No,1,1219,Sales,18,3,Medical,3,Female,3,Sales Executive,3,Married,4601,6179,0,16,3,2,0,5,3,3,5,2,1,0
699,52,No,1,1053,Research & Development,1,2,Life Sciences,4,Male,3,Manager,4,Married,17099,13829,0,15,3,2,1,26,2,2,9,8,7,0
700,58,Yes,1,289,Research & Development,2,3,Technical Degree,4,Male,3,Research Scientist,3,Single,2479,26227,0,24,4,1,0,7,4,3,1,0,0,1
701,53,No,1,1376,Sales,2,2,Medical,3,Male,3,Manager,3,Divorced,14852,13938,0,13,3,3,1,22,3,4,17,13,15,0
702,30,No,1,231,Sales,8,2,Other,3,Male,3,Sales Executive,3,Divorced,7264,9977,0,11,3,1,1,10,2,4,8,4,7,0
703,38,No,0,152,Sales,10,3,Technical Degree,3,Female,3,Sales Executive,4,Single,5666,19899,1,13,3,2,0,6,1,3,5,3,1,0
704,35,No,1,882,Sales,3,4,Life Sciences,4,Male,3,Sales Executive,4,Divorced,7823,6812,0,13,3,2,1,12,2,3,10,9,0,0
705,39,No,1,903,Sales,2,5,Life Sciences,1,Male,4,Sales Executive,3,Single,7880,2560,0,18,3,4,0,9,3,3,8,7,0,0
706,40,Yes,0,1479,Sales,24,3,Life Sciences,2,Female,4,Sales Executive,2,Single,13194,17071,1,16,3,4,0,22,2,2,1,0,0,1
707,47,No,2,1379,Research & Development,16,4,Medical,3,Male,4,Manufacturing Director,3,Divorced,5067,6759,1,19,3,3,0,20,3,4,19,10,2,0
708,36,No,0,1229,Sales,8,4,Technical Degree,1,Male,3,Sales Executive,4,Divorced,5079,25952,0,13,3,4,2,12,3,3,7,7,0,0
709,31,Yes,0,335,Research & Development,9,2,Medical,3,Male,2,Research Scientist,1,Single,2321,10322,1,22,4,1,0,4,0,3,3,2,1,1
710,33,No,0,722,Sales,17,3,Life Sciences,4,Male,3,Manager,3,Single,17444,20489,0,11,3,4,0,10,2,3,10,8,6,0
711,29,Yes,1,906,Research & Development,10,3,Life Sciences,4,Female,2,Research Scientist,1,Single,2404,11479,1,20,4,3,0,3,5,3,0,0,0,1
712,33,No,1,461,Research & Development,13,1,Life Sciences,2,Female,3,Research Scientist,4,Single,3452,17241,0,18,3,1,0,5,4,3,3,2,0,0
713,45,No,1,974,Research & Development,1,4,Medical,4,Female,3,Laboratory Technician,4,Divorced,2270,11005,0,14,3,4,2,8,2,3,5,3,0,0
714,50,No,1,1126,Research & Development,1,2,Medical,4,Male,3,Research Director,4,Divorced,17399,6615,0,22,4,3,1,32,1,2,5,4,1,0
715,33,No,2,827,Research & Development,1,4,Other,3,Female,4,Healthcare Representative,2,Married,5488,20161,1,13,3,1,1,6,2,3,6,5,1,0
716,41,No,2,840,Research & Development,9,3,Medical,1,Male,3,Research Director,3,Divorced,19419,3735,0,17,3,2,1,21,2,4,18,16,0,0
717,27,No,1,1134,Research & Development,16,4,Technical Degree,3,Female,3,Laboratory Technician,2,Married,2811,12086,0,14,3,2,1,4,2,3,2,2,2,0
718,45,No,0,248,Research & Development,23,2,Life Sciences,4,Male,3,Laboratory Technician,1,Married,3633,14039,1,15,3,3,1,9,2,3,9,8,0,0
719,47,No,1,955,Sales,4,2,Life Sciences,4,Female,3,Sales Executive,4,Single,4163,8571,1,17,3,3,0,9,0,3,9,0,0,0
720,30,Yes,1,138,Research & Development,22,3,Life Sciences,1,Female,3,Research Scientist,3,Married,2132,11539,1,11,3,2,0,7,2,3,5,2,0,1
721,50,No,1,939,Research & Development,24,3,Life Sciences,4,Male,3,Manufacturing Director,3,Married,13973,4161,1,18,3,4,1,22,2,3,12,11,1,0
722,38,No,2,1391,Research & Development,10,1,Medical,3,Male,3,Research Scientist,3,Married,2684,12127,0,17,3,2,1,3,0,2,2,1,0,0
